profile_id,year,games_played,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
2540158,2013,16,0,0,0,0,0,0,0,0,469,36,4,0
2540160,2013,9,0,0,0,0,0,1,18,0,499,45,3,0
2540165,2013,16,0,0,0,0,0,0,0,0,802,52,2,1
2540168,2013,15,0,0,0,0,0,284,1178,11,257,0,292,1
2540169,2013,14,0,0,0,0,0,2,16,0,587,40,3,0
2540171,2013,13,0,0,0,0,0,54,164,2,61,0,55,0
2540175,2013,13,0,0,0,0,0,244,860,8,399,0,197,1
2540177,2013,10,0,0,0,0,0,0,0,0,13,2,0,0
2540178,2013,16,0,0,0,0,0,70,242,4,75,0,116,1
2540202,2013,16,0,0,0,0,0,3,10,0,641,32,5,0
2540203,2013,16,0,0,0,0,0,0,0,0,55,11,2,0
2540204,2013,2,0,0,0,0,0,3,10,0,0,0,5,0
2540211,2013,16,0,0,0,0,0,0,0,0,134,9,2,0
2540215,2013,15,0,0,0,0,0,0,0,0,119,8,0,0
2540224,2013,8,0,0,0,0,0,60,295,0,43,0,80,0
2540232,2013,15,0,0,0,0,0,0,0,0,19,5,0,0
2540258,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
2540269,2013,5,0,0,0,0,0,7,38,0,0,0,17,0
2540273,2013,14,0,0,0,0,0,250,973,7,141,1,235,1
2541151,2013,14,0,0,0,0,0,0,0,0,63,5,0,0
2541196,2013,2,26,59,309,1,3,3,17,0,0,0,0,0
2541544,2013,14,0,0,0,0,0,47,261,1,59,0,135,1
2541768,2013,16,0,0,0,0,0,1,2,0,571,54,5,0
2542022,2013,10,0,0,0,0,0,54,224,1,0,0,106,0
2542065,2013,7,118,211,1547,8,8,11,27,0,0,0,0,1
184,2014,6,0,0,0,0,0,0,0,0,176,15,0,1
222,2014,12,0,0,0,0,0,0,0,0,556,51,2,0
234,2014,16,0,0,0,0,0,266,1038,6,808,4,216,2
252,2014,3,42,78,492,3,1,4,25,0,0,0,0,1
262,2014,16,0,0,0,0,0,155,663,1,151,1,246,1
284,2014,16,0,0,0,0,0,155,534,2,212,0,159,1
310,2014,16,415,628,4694,28,14,29,145,0,0,0,0,2
324,2014,15,0,0,0,0,0,0,0,0,109,14,2,1
367,2014,7,8,16,66,0,1,10,-10,0,0,0,0,1
382,2014,16,344,554,3986,27,12,39,70,2,0,0,0,0
768,2014,13,0,0,0,0,0,0,0,0,435,35,3,0
925,2014,15,0,0,0,0,0,206,1033,9,291,5,322,3
927,2014,16,0,0,0,0,0,235,1266,8,263,0,409,0
949,2014,13,0,0,0,0,0,175,809,3,181,1,266,1
1032,2014,16,0,0,0,0,0,0,0,0,1519,98,13,0
1060,2014,13,0,0,0,0,0,0,0,0,156,13,0,0
1062,2014,16,0,0,0,0,0,0,0,0,916,90,6,0
1581,2014,15,0,0,0,0,0,4,7,0,1169,56,6,0
1966,2014,16,0,0,0,0,0,0,0,0,350,33,1,0
1980,2014,9,0,0,0,0,0,26,115,0,87,0,55,0
1990,2014,16,0,0,0,0,0,3,14,0,778,62,7,1
2346,2014,16,0,0,0,0,0,0,0,0,752,68,3,0
2643,2014,1,0,0,0,0,0,1,0,0,0,0,0,0
2649,2014,16,0,0,0,0,0,0,0,0,200,27,1,0
4327,2014,3,0,0,0,0,0,15,38,0,34,0,19,0
4433,2014,15,0,0,0,0,0,21,85,0,265,1,54,1
71217,2014,16,0,0,0,0,0,2,14,0,748,48,3,0
71265,2014,16,0,0,0,0,0,1,0,0,634,52,3,0
71269,2014,16,0,0,0,0,0,1,4,0,698,68,4,0
71345,2014,11,0,0,0,0,0,167,639,4,226,0,142,1
71431,2014,14,0,0,0,0,0,0,0,0,70,10,0,0
79555,2014,13,0,0,0,0,0,260,1246,8,327,5,349,2
79563,2014,13,0,0,0,0,0,94,392,2,13,0,150,1
79607,2014,16,0,0,0,0,0,312,1319,5,155,0,319,3
79619,2014,3,0,0,0,0,0,31,148,1,8,0,24,0
79858,2014,9,198,309,2418,14,11,34,87,1,0,0,0,3
79860,2014,16,363,602,4257,22,12,43,93,2,0,0,0,3
80425,2014,13,0,0,0,0,0,33,202,1,483,51,1,1
80427,2014,16,0,0,0,0,0,0,0,0,33,3,0,1
80429,2014,16,0,0,0,0,0,0,0,0,1318,85,10,0
80672,2014,16,0,0,0,0,0,0,0,0,405,38,4,0
80674,2014,7,0,0,0,0,0,14,50,1,0,0,23,0
81284,2014,3,16,28,157,0,0,4,15,0,0,0,0,0
81288,2014,14,0,0,0,0,0,0,0,0,295,29,1,0
81294,2014,14,242,438,3326,12,13,24,39,0,0,0,0,1
81831,2014,16,0,0,0,0,0,0,0,0,474,39,2,0
81857,2014,7,0,0,0,0,0,0,0,0,50,5,0,0
89766,2014,14,0,0,0,0,0,0,0,0,190,22,0,0
89798,2014,10,0,0,0,0,0,23,144,2,222,3,112,1
238498,2014,14,0,0,0,0,0,10,94,0,972,92,4,0
497123,2014,5,91,128,1057,4,3,16,66,1,0,0,0,1
497138,2014,15,0,0,0,0,0,164,570,9,312,1,120,1
497145,2014,15,0,0,0,0,0,223,860,7,322,1,266,1
497149,2014,16,0,0,0,0,0,125,547,5,54,0,223,1
497172,2014,16,0,0,0,0,0,105,432,2,49,0,176,0
497174,2014,2,0,0,0,0,0,16,51,1,8,0,27,0
497176,2014,14,0,0,0,0,0,101,326,2,186,0,127,1
497188,2014,6,0,0,0,0,0,74,330,3,69,0,109,0
497190,2014,14,0,0,0,0,0,40,131,0,197,26,1,1
497192,2014,2,0,0,0,0,0,1,3,0,64,2,3,0
497204,2014,9,0,0,0,0,0,78,300,0,125,1,166,1
497206,2014,16,0,0,0,0,0,85,333,2,140,0,162,0
497208,2014,11,0,0,0,0,0,119,371,4,60,0,106,0
497224,2014,16,0,0,0,0,0,0,0,0,115,10,1,0
497234,2014,11,0,0,0,0,0,0,0,0,197,18,1,0
497236,2014,16,0,0,0,0,0,0,0,0,889,85,10,2
497238,2014,15,0,0,0,0,0,0,0,0,460,62,5,0
497240,2014,15,0,0,0,0,0,0,0,0,1124,82,12,0
497242,2014,13,0,0,0,0,0,0,0,0,289,26,1,0
497254,2014,3,0,0,0,0,0,0,0,0,125,16,0,0
497258,2014,16,0,0,0,0,0,0,0,0,323,29,3,0
497278,2014,16,0,0,0,0,0,0,0,0,1320,88,16,0
497282,2014,16,0,0,0,0,0,0,0,0,577,55,3,1
497284,2014,15,0,0,0,0,0,0,0,0,962,74,5,0
497302,2014,16,0,0,0,0,0,2,13,0,953,74,7,1
497320,2014,16,0,0,0,0,0,2,21,0,453,36,2,2
497322,2014,16,0,0,0,0,0,8,44,0,1404,101,9,0
497326,2014,16,0,0,0,0,0,5,30,0,1331,99,4,0
497328,2014,16,0,0,0,0,0,0,0,0,1619,111,11,0
497336,2014,3,0,0,0,0,0,0,0,0,14,1,0,0
2495139,2014,14,0,0,0,0,0,0,0,0,605,58,3,0
2495143,2014,16,309,481,3398,19,17,60,169,4,0,0,0,2
2495158,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
2495161,2014,14,0,0,0,0,0,40,216,1,477,2,110,1
2495186,2014,16,289,478,3369,19,10,104,639,1,0,0,0,5
2495187,2014,16,0,0,0,0,0,0,0,0,259,27,5,0
2495189,2014,16,0,0,0,0,0,4,86,0,409,38,1,0
2495192,2014,6,0,0,0,0,0,0,0,0,69,6,0,0
2495194,2014,7,86,146,993,5,7,22,142,1,0,0,0,1
2495207,2014,16,0,0,0,0,0,392,1845,13,416,0,394,5
2495211,2014,16,0,0,0,0,0,0,0,0,507,39,1,1
2495215,2014,2,22,44,222,0,2,4,16,1,0,0,0,0
2495240,2014,1,0,0,0,0,0,4,-3,0,0,0,0,0
2495241,2014,12,0,0,0,0,0,44,168,2,121,0,85,1
2495267,2014,10,0,0,0,0,0,0,0,0,424,24,2,0
2495315,2014,10,0,0,0,0,0,1,1,0,115,12,0,1
2495328,2014,15,0,0,0,0,0,33,141,1,92,0,102,0
2495341,2014,13,0,0,0,0,0,0,0,0,557,53,1,1
2495353,2014,13,0,0,0,0,0,0,0,0,489,43,12,0
2495438,2014,9,0,0,0,0,0,0,0,0,231,24,2,0
2495441,2014,1,3,7,38,1,0,1,5,0,0,0,0,0
2495443,2014,3,41,75,400,2,2,6,-2,0,0,0,0,0
2495448,2014,16,0,0,0,0,0,11,37,0,1287,91,12,2
2495450,2014,13,0,0,0,0,0,2,2,0,1041,69,6,2
2495453,2014,16,0,0,0,0,0,0,0,0,693,47,4,0
2495454,2014,15,0,0,0,0,0,1,1,0,1593,104,6,1
2495455,2014,14,262,448,3127,18,12,103,539,5,0,0,0,5
2495459,2014,16,0,0,0,0,0,0,0,0,767,49,11,0
2495461,2014,10,0,0,0,0,0,10,19,0,0,0,6,0
2495466,2014,13,0,0,0,0,0,226,964,9,145,0,227,1
2495467,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
2495470,2014,6,0,0,0,0,0,94,340,2,20,0,97,0
2495471,2014,16,0,0,0,0,0,58,217,1,173,1,114,0
2495472,2014,16,0,0,0,0,0,32,186,1,198,1,148,0
2495473,2014,16,0,0,0,0,0,96,391,2,447,3,151,0
2495558,2014,15,0,0,0,0,0,0,0,0,754,60,0,0
2495560,2014,10,0,0,0,0,0,90,425,2,300,6,154,2
2495573,2014,16,0,0,0,0,0,0,0,0,497,47,3,0
2495647,2014,13,0,0,0,0,0,0,0,0,1077,71,8,0
2495651,2014,16,0,0,0,0,0,3,16,0,131,9,0,2
2495660,2014,1,0,0,0,0,0,0,0,0,15,0,0,0
2495663,2014,16,0,0,0,0,0,280,1306,13,367,4,355,2
2495676,2014,11,0,0,0,0,0,0,0,0,114,7,0,0
2495700,2014,16,0,0,0,0,0,0,0,0,1008,84,6,0
2495748,2014,9,132,240,1711,7,5,25,63,0,0,0,0,0
2495801,2014,12,0,0,0,0,0,0,0,0,568,47,2,0
2495821,2014,16,0,0,0,0,0,0,0,0,902,59,5,1
2495824,2014,15,370,561,3812,28,18,39,191,2,0,0,0,6
2495825,2014,15,0,0,0,0,0,0,0,0,527,48,4,0
2495826,2014,14,0,0,0,0,0,1,4,0,245,26,2,0
2495831,2014,12,0,0,0,0,0,43,96,0,71,0,59,0
2495835,2014,15,0,0,0,0,0,0,0,0,226,25,4,0
2495863,2014,1,1,1,0,0,0,0,0,0,0,0,0,0
2495867,2014,16,0,0,0,0,0,0,0,0,742,59,6,0
2495888,2014,8,0,0,0,0,0,0,0,0,206,18,2,0
2495893,2014,13,0,0,0,0,0,0,0,0,721,61,8,1
2495966,2014,15,0,0,0,0,0,0,0,0,890,63,4,0
2495974,2014,7,105,185,1326,7,2,20,90,0,0,0,0,0
2495979,2014,6,0,0,0,0,0,62,219,0,44,0,56,1
2501078,2014,4,30,44,301,2,0,8,-11,0,0,0,0,1
2501863,2014,16,395,597,4727,39,15,24,-24,0,0,0,0,2
2504211,2014,16,373,582,4109,33,9,36,57,0,0,0,0,3
2504531,2014,10,64,121,604,3,2,26,153,0,0,0,0,2
2504595,2014,16,0,0,0,0,0,0,0,0,1065,79,6,1
2504743,2014,10,0,0,0,0,0,0,0,0,116,10,0,0
2504747,2014,15,0,0,0,0,0,0,0,0,779,64,2,1
2504775,2014,16,456,659,4952,33,17,27,68,1,0,0,0,3
2504833,2014,9,145,229,1657,8,7,10,10,1,0,0,0,1
2505076,2014,11,184,327,2206,11,14,25,127,3,0,0,0,4
2505245,2014,6,141,224,1626,11,3,8,25,0,0,0,0,1
2505299,2014,16,0,0,0,0,0,0,0,0,821,69,12,0
2505354,2014,15,304,435,3705,34,9,26,61,0,0,0,0,3
2505551,2014,15,0,0,0,0,0,0,0,0,936,85,3,3
2505587,2014,16,0,0,0,0,0,1,4,0,1062,83,5,0
2505600,2014,14,0,0,0,0,0,0,0,0,294,14,1,0
2505629,2014,16,0,0,0,0,0,0,0,0,703,64,5,0
2505785,2014,16,0,0,0,0,0,0,0,0,856,52,6,0
2505790,2014,14,0,0,0,0,0,0,0,0,464,49,2,0
2505936,2014,15,0,0,0,0,0,190,707,6,148,0,217,0
2505982,2014,11,5,10,57,0,2,0,0,0,0,0,0,1
2505996,2014,16,379,601,4410,30,14,12,31,1,0,0,0,4
2506004,2014,15,0,0,0,0,0,0,0,0,580,48,1,0
2506053,2014,16,0,0,0,0,0,0,0,0,0,0,0,0
2506106,2014,14,0,0,0,0,0,0,0,0,784,63,2,1
2506109,2014,16,408,608,4952,32,9,33,27,0,0,0,0,5
2506121,2014,16,379,570,4286,31,18,37,102,0,0,0,0,2
2506122,2014,16,0,0,0,0,0,0,0,0,136,20,2,0
2506222,2014,6,0,0,0,0,0,0,0,0,8,1,0,0
2506287,2014,14,0,0,0,0,0,0,0,0,198,14,2,0
2506313,2014,16,0,0,0,0,0,0,0,0,647,40,2,0
2506340,2014,15,303,464,3265,18,6,49,254,1,0,0,0,1
2506341,2014,10,0,0,0,0,0,20,63,0,44,0,38,0
2506363,2014,16,341,520,4381,38,5,43,269,2,0,0,0,2
2506364,2014,4,11,19,74,0,0,1,1,0,0,0,0,1
2506366,2014,14,0,0,0,0,0,0,0,0,921,80,7,1
2506369,2014,16,0,0,0,0,0,0,0,0,761,66,3,1
2506400,2014,16,0,0,0,0,0,0,0,0,1002,70,2,1
2506404,2014,16,0,0,0,0,0,255,1106,4,111,1,257,2
2506444,2014,12,287,447,3018,18,10,15,14,1,0,0,0,3
2506467,2014,15,0,0,0,0,0,57,329,6,387,0,210,1
2506546,2014,6,65,97,701,5,0,8,24,0,0,0,0,0
2506562,2014,3,41,71,425,3,4,9,18,0,0,0,0,0
2506581,2014,12,197,312,2483,17,8,50,184,2,0,0,0,1
2506817,2014,6,0,0,0,0,0,0,0,0,0,0,0,0
2506871,2014,14,0,0,0,0,0,141,525,2,501,1,167,0
2506874,2014,11,0,0,0,0,0,76,297,2,253,0,121,0
2506885,2014,9,0,0,0,0,0,0,0,0,67,8,0,0
2506895,2014,2,1,3,10,0,0,0,0,0,0,0,0,0
2507141,2014,11,0,0,0,0,0,45,222,2,378,1,121,0
2507164,2014,1,0,0,0,0,0,21,75,0,18,0,17,0
2507166,2014,16,0,0,0,0,0,3,6,0,190,14,0,0
2507183,2014,16,0,0,0,0,0,0,0,0,666,73,6,1
2507218,2014,16,0,0,0,0,0,0,0,0,340,32,1,1
2507278,2014,16,0,0,0,0,0,5,9,1,28,0,8,0
2507282,2014,2,2,4,21,0,0,2,-2,0,0,0,0,0
2507428,2014,8,0,0,0,0,0,37,78,0,93,0,44,0
2507763,2014,16,0,0,0,0,0,4,16,0,862,67,10,1
2507779,2014,13,0,0,0,0,0,85,223,0,211,0,91,0
2507855,2014,6,0,0,0,0,0,0,0,0,337,23,1,0
2507884,2014,6,0,0,0,0,0,0,0,0,65,8,0,0
2507897,2014,6,0,0,0,0,0,7,19,0,11,0,17,0
2507999,2014,16,0,0,0,0,0,198,821,6,123,1,253,1
2508048,2014,9,0,0,0,0,0,0,0,0,142,8,1,0
2508061,2014,16,0,0,0,0,0,4,13,0,1698,129,13,2
2508097,2014,15,0,0,0,0,0,3,15,0,824,63,2,0
2508115,2014,7,0,0,0,0,0,0,0,0,118,12,0,0
2508123,2014,1,3,4,64,0,1,0,0,0,0,0,0,0
2530515,2014,16,0,0,0,0,0,0,0,0,426,41,4,2
2530660,2014,16,0,0,0,0,0,0,0,0,267,24,3,0
2530690,2014,15,0,0,0,0,0,16,64,0,11,0,27,0
2530747,2014,16,0,0,0,0,0,1,8,0,825,66,3,0
2532790,2014,16,0,0,0,0,0,3,11,0,314,18,3,0
2532797,2014,16,0,0,0,0,0,28,89,1,8,0,59,0
2532799,2014,13,0,0,0,0,0,0,0,0,23,3,0,0
2532807,2014,5,0,0,0,0,0,0,0,0,25,2,0,0
2532820,2014,6,126,204,1710,10,9,7,20,0,0,0,0,2
2532838,2014,16,0,0,0,0,0,0,0,0,774,51,8,0
2532841,2014,16,0,0,0,0,0,1,2,0,841,47,6,1
2532842,2014,8,186,311,2163,13,10,16,68,0,0,0,0,3
2532853,2014,14,0,0,0,0,0,0,0,0,226,19,0,0
2532864,2014,16,0,0,0,0,0,78,351,1,173,0,128,2
2532865,2014,15,0,0,0,0,0,2,20,0,1345,82,7,1
2532876,2014,9,0,0,0,0,0,2,-2,0,93,9,0,0
2532887,2014,15,0,0,0,0,0,2,15,0,537,38,1,0
2532888,2014,2,45,77,435,2,2,10,35,0,0,0,0,1
2532894,2014,3,45,93,562,2,4,0,0,0,0,0,0,0
2532899,2014,11,0,0,0,0,0,134,494,2,64,0,196,0
2532903,2014,14,0,0,0,0,0,1,3,0,135,12,2,0
2532933,2014,7,0,0,0,0,0,0,0,0,375,25,3,0
2532956,2014,16,392,590,4045,27,12,56,311,1,0,0,0,2
2532970,2014,5,24,41,303,3,2,6,-1,0,0,0,0,0
2532975,2014,16,285,452,3475,20,7,118,849,6,0,0,0,0
2532977,2014,14,0,0,0,0,0,4,54,0,715,57,6,1
2533030,2014,8,0,0,0,0,0,89,412,5,7,0,86,0
2533031,2014,16,380,616,4761,40,16,64,273,3,0,0,0,6
2533032,2014,15,0,0,0,0,0,159,519,3,229,0,143,1
2533033,2014,9,147,214,1694,4,6,38,176,1,0,0,0,4
2533034,2014,16,0,0,0,0,0,216,1099,8,275,1,344,3
2533036,2014,3,0,0,0,0,0,5,9,0,0,0,9,0
2533037,2014,14,0,0,0,0,0,46,172,4,16,0,75,0
2533039,2014,16,0,0,0,0,0,6,33,0,1133,85,10,0
2533040,2014,16,0,0,0,0,0,7,51,0,790,56,5,0
2533046,2014,13,0,0,0,0,0,0,0,0,395,29,8,0
2533349,2014,10,180,284,2001,12,9,16,36,0,0,0,0,3
2533436,2014,4,4,10,52,1,0,8,0,0,0,0,0,0
2533437,2014,8,0,0,0,0,0,106,434,3,139,1,141,0
2533457,2014,16,0,0,0,0,0,265,1074,8,155,0,299,0
2533460,2014,16,0,0,0,0,0,74,310,0,186,2,128,1
2533533,2014,16,0,0,0,0,0,0,0,0,938,71,3,0
2533545,2014,13,0,0,0,0,0,93,366,2,13,0,154,1
2534571,2014,15,0,0,0,0,0,94,406,1,315,1,136,3
2534796,2014,7,0,0,0,0,0,36,126,0,176,0,58,1
2535634,2014,14,0,0,0,0,0,1,4,0,159,11,1,0
2535698,2014,16,0,0,0,0,0,0,0,0,420,37,4,2
2535708,2014,16,0,0,0,0,0,29,99,0,217,0,58,0
2537931,2014,5,0,0,0,0,0,0,0,0,303,24,0,0
2537933,2014,16,0,0,0,0,0,0,0,0,623,63,6,4
2539205,2014,16,0,0,0,0,0,0,0,0,621,37,8,0
2539214,2014,14,0,0,0,0,0,2,5,0,262,21,0,0
2539217,2014,12,0,0,0,0,0,201,660,3,395,2,174,2
2539228,2014,5,76,131,838,5,3,16,52,1,0,0,0,0
2539256,2014,4,0,0,0,0,0,0,0,0,38,3,0,0
2539260,2014,13,0,0,0,0,0,135,582,4,124,0,212,2
2539265,2014,9,0,0,0,0,0,9,27,1,49,0,18,0
2539275,2014,6,117,203,1417,10,6,10,49,0,0,0,0,0
2539291,2014,16,0,0,0,0,0,4,19,0,644,53,2,0
2539308,2014,1,0,1,0,0,0,3,0,0,0,0,0,0
2539315,2014,14,0,0,0,0,0,63,208,1,79,3,87,0
2539322,2014,10,0,0,0,0,0,34,175,0,12,0,97,0
2539335,2014,14,219,367,2525,13,13,59,238,1,0,0,0,3
2539336,2014,15,0,0,0,0,0,36,224,2,242,31,0,0
2539341,2014,5,0,0,0,0,0,55,172,1,62,0,53,1
2539964,2014,10,0,0,0,0,0,3,8,0,42,1,0,0
2539980,2014,5,0,0,0,0,0,53,246,0,11,0,49,0
2540011,2014,2,0,0,0,0,0,3,12,0,27,1,7,0
2540020,2014,14,0,0,0,0,0,20,51,0,316,4,38,0
2540037,2014,10,0,0,0,0,0,32,145,1,60,1,76,0
2540145,2014,16,0,0,0,0,0,10,117,1,384,33,1,1
2540148,2014,1,0,0,0,0,0,0,0,0,37,3,0,0
2540151,2014,12,0,0,0,0,0,0,0,0,498,28,3,0
2540154,2014,14,0,0,0,0,0,0,0,0,783,77,4,2
2540156,2014,13,0,0,0,0,0,168,680,5,349,2,238,0
2540158,2014,16,0,0,0,0,0,0,0,0,702,58,3,1
2540160,2014,11,0,0,0,0,0,0,0,0,465,50,0,1
2540165,2014,16,0,0,0,0,0,0,0,0,1210,76,6,1
2540168,2014,16,0,0,0,0,0,246,1139,9,427,4,324,2
2540169,2014,16,0,0,0,0,0,0,0,0,699,65,5,1
2540171,2014,16,0,0,0,0,0,51,343,3,23,0,241,2
2540175,2014,16,0,0,0,0,0,290,1361,8,854,3,371,0
2540177,2014,7,0,0,0,0,0,0,0,0,140,17,1,0
2540178,2014,16,0,0,0,0,0,134,463,6,147,1,161,2
2540202,2014,15,0,0,0,0,0,1,-2,0,931,63,3,0
2540203,2014,16,0,0,0,0,0,0,0,0,238,31,2,1
2540211,2014,16,0,0,0,0,0,0,0,0,105,9,4,0
2540215,2014,8,0,0,0,0,0,0,0,0,30,2,0,1
2540224,2014,11,0,0,0,0,0,19,37,0,-5,0,27,0
2540232,2014,16,0,0,0,0,0,0,0,0,118,18,2,0
2540258,2014,16,0,0,0,0,0,0,0,0,862,67,5,3
2540269,2014,15,0,0,0,0,0,179,849,8,324,2,181,0
2540273,2014,13,0,0,0,0,0,76,293,1,152,0,84,2
2540928,2014,10,0,0,0,0,0,0,0,0,71,5,0,0
2541147,2014,12,0,0,0,0,0,1,-11,0,475,31,2,0
2541151,2014,16,0,0,0,0,0,0,0,0,85,5,0,0
2541161,2014,15,0,0,0,0,0,82,424,2,143,0,197,0
2541544,2014,16,0,0,0,0,0,66,246,3,352,1,128,2
2541768,2014,16,0,0,0,0,0,1,-2,0,259,26,6,0
2541785,2014,16,0,0,0,0,0,0,0,0,137,8,1,0
2542022,2014,10,0,0,0,0,0,76,362,3,63,0,157,2
2542065,2014,1,12,19,129,1,2,2,3,0,0,0,0,0
2543457,2014,16,0,0,0,0,0,2,8,0,982,65,6,1
2543462,2014,5,18,35,175,0,2,9,29,1,0,0,0,0
2543465,2014,13,259,402,2919,14,12,47,209,1,0,0,0,0
2543466,2014,13,0,0,0,0,0,0,0,0,248,25,1,0
2543468,2014,15,0,0,0,0,0,0,0,0,1051,68,12,0
2543471,2014,16,0,0,0,0,0,0,0,0,1008,73,9,1
2543475,2014,13,0,0,0,0,0,3,9,0,422,37,1,0
2543477,2014,14,280,475,2908,11,17,56,419,0,0,0,0,1
2543488,2014,16,0,0,0,0,0,2,-4,0,758,84,5,4
2543491,2014,15,0,0,0,0,0,0,0,0,271,29,1,0
2543495,2014,16,0,0,0,0,0,0,0,0,446,38,3,0
2543496,2014,12,0,0,0,0,0,7,35,0,1305,91,12,1
2543498,2014,10,0,0,0,0,0,7,73,1,550,53,3,0
2543499,2014,16,348,599,3270,21,12,29,92,0,0,0,0,4
2543500,2014,16,0,0,0,0,0,0,0,0,872,67,8,0
2543502,2014,12,0,0,0,0,0,179,765,4,148,1,294,1
2543509,2014,10,0,0,0,0,0,0,0,0,548,48,2,0
2543565,2014,16,0,0,0,0,0,217,721,7,130,0,248,0
2543572,2014,10,0,0,0,0,0,3,12,0,549,26,8,0
2543583,2014,16,0,0,0,0,0,65,248,1,225,1,163,1
2543600,2014,16,0,0,0,0,0,169,528,2,113,1,164,0
2543603,2014,16,0,0,0,0,0,222,1124,9,215,0,379,2
2543605,2014,7,107,179,1412,8,7,5,4,0,0,0,0,2
2543614,2014,16,0,0,0,0,0,4,17,0,444,32,3,0
2543640,2014,2,10,19,127,0,1,6,-6,0,0,0,0,1
2543664,2014,14,0,0,0,0,0,171,673,4,64,1,197,1
2543682,2014,16,0,0,0,0,0,152,569,2,133,0,173,2
2543683,2014,9,0,0,0,0,0,0,0,0,221,21,2,1
2543704,2014,13,0,0,0,0,0,68,292,4,114,0,124,1
2543715,2014,11,0,0,0,0,0,113,538,0,135,0,185,0
2543721,2014,15,0,0,0,0,0,0,0,0,28,4,1,0
2543743,2014,14,0,0,0,0,0,83,333,4,68,0,141,1
2543750,2014,3,0,0,0,0,0,0,0,0,16,2,0,0
2543759,2014,16,0,0,0,0,0,0,0,0,68,7,0,0
2543770,2014,8,0,0,0,0,0,66,185,1,190,0,75,1
2543773,2014,3,0,0,0,0,0,9,38,0,23,0,15,0
2543794,2014,15,0,0,0,0,0,0,0,0,121,10,1,0
2543801,2014,6,19,27,182,1,0,10,9,0,0,0,0,0
2543828,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
2543847,2014,16,0,0,0,0,0,3,-6,0,696,48,5,0
2550189,2014,16,0,0,0,0,0,148,607,8,87,0,230,2
2550268,2014,6,0,0,0,0,0,0,0,0,0,0,0,0
2550284,2014,15,0,0,0,0,0,5,10,0,0,0,0,0
2550313,2014,16,0,0,0,0,0,0,0,0,225,20,2,0
2550353,2014,16,0,0,0,0,0,0,0,0,677,51,6,0
2550474,2014,4,0,0,0,0,0,0,0,0,11,0,0,0
2550481,2014,11,0,0,0,0,0,9,23,1,48,0,19,0
2550512,2014,16,0,0,0,0,0,36,122,0,187,1,59,0
2550617,2014,16,0,0,0,0,0,4,10,0,621,36,1,0
2550656,2014,5,0,0,0,0,0,0,0,0,17,1,0,0
2550658,2014,14,0,0,0,0,0,160,582,3,271,1,201,0
222,2015,14,0,0,0,0,0,1,-6,0,411,36,2,1
234,2015,13,0,0,0,0,0,218,898,4,389,3,183,1
262,2015,11,0,0,0,0,0,196,814,3,58,0,220,2
284,2015,16,0,0,0,0,0,239,1089,3,328,0,299,3
310,2015,16,407,614,4591,21,16,36,63,0,0,0,0,5
318,2015,6,0,0,0,0,0,0,0,0,54,5,1,0
324,2015,15,0,0,0,0,0,0,0,0,657,59,1,0
382,2015,10,266,413,2791,14,12,13,23,3,0,0,0,2
768,2015,10,0,0,0,0,0,0,0,0,497,45,3,0
925,2015,5,0,0,0,0,0,71,364,4,177,1,99,2
927,2015,10,0,0,0,0,0,151,641,2,153,0,177,0
949,2015,13,0,0,0,0,0,242,989,6,99,1,241,2
1060,2015,16,0,0,0,0,0,0,0,0,1043,79,9,0
1062,2015,11,0,0,0,0,0,0,0,0,439,53,3,0
1581,2015,9,0,0,0,0,0,0,0,0,528,30,4,1
1990,2015,9,0,0,0,0,0,1,-1,0,238,37,1,0
2346,2015,16,0,0,0,0,0,0,0,0,777,72,6,0
2649,2015,14,0,0,0,0,0,2,11,0,648,65,3,1
4327,2015,16,0,0,0,0,0,98,336,3,755,6,144,0
4383,2015,8,0,0,0,0,0,96,375,4,129,0,77,0
4433,2015,15,0,0,0,0,0,10,36,0,269,3,27,0
71217,2015,16,0,0,0,0,0,0,0,0,681,36,3,0
71265,2015,16,0,0,0,0,0,0,0,0,481,39,0,1
71269,2015,16,0,0,0,0,0,0,0,0,922,85,9,0
71345,2015,16,0,0,0,0,0,195,863,3,296,1,237,2
71431,2015,8,0,0,0,0,0,0,0,0,67,7,1,0
79555,2015,4,0,0,0,0,0,63,163,1,227,2,39,1
79557,2015,1,15,28,149,1,1,8,24,0,0,0,0,0
79607,2015,12,0,0,0,0,0,203,895,3,292,2,262,2
79858,2015,4,59,91,616,4,4,6,22,0,0,0,0,1
79860,2015,16,398,592,4262,32,13,44,159,1,0,0,0,2
80425,2015,5,0,0,0,0,0,5,31,0,218,19,1,0
80427,2015,16,0,0,0,0,0,0,0,0,314,21,2,0
80429,2015,15,0,0,0,0,0,3,14,0,1088,87,8,1
80672,2015,6,0,0,0,0,0,0,0,0,54,7,0,0
81284,2015,2,2,2,4,0,0,2,-2,0,0,0,0,0
81294,2015,11,224,369,2606,19,7,15,44,0,0,0,0,2
